"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"frequent guest status#unknown";"1";"1";"1";"frequent guest status";"G N N";"frequent#3 guest#14 status#1"
"the tent pegs#unknown";"1";"1";"1";"the tent peg";"D N N";"the#2027 tent#1 pegs#1"
"the wellness facilities#Facilities";"1";"1";"1";"the wellness facility";"D N N";"the#2027 wellness#12 facilities#24"
"an underground garage#Car parking";"1";"1";"1";"a underground garage";"D G N";"an#78 underground#6 garage#2"
"2 star hotel#unknown";"1";"1";"1";"2 star hotel";"O N N";"2#40 star#27 hotel#680"
"the childrens swimmingpool#Swimming pool";"1";"1";"1";"the childrens swimmingpool";"D N V";"the#2027 childrens#1 swimmingpool#3"
"full continental breakfast#Breakfast";"1";"1";"1";"full continental breakfast";"G G N";"full#14 continental#2 breakfast#116"
"the breakfast services#Breakfast";"1";"1";"1";"the breakfast service";"D N N";"the#2027 breakfast#116 services#14"
"the luxemburg gardens#Location";"1";"1";"1";"the Luxemburg garden";"D R N";"the#2027 luxemburg#1 gardens#6"
"all inclusive service#unknown";"1";"1";"1";"all inclusive service";"D G N";"all#188 inclusive#27 service#79"
"the sous chef#Staff";"1";"1";"1";"the sous chef";"D G N";"the#2027 sous#1 chef#4"
"the staffs attitudes#Staff";"1";"1";"1";"the staff attitude";"D N N";"the#2027 staffs#3 attitudes#1"
"aqua park area#Facilities";"1";"1";"1";"aqua park area";"N N N";"aqua#5 park#24 area#67"
"an ash tray#Facilities";"1";"1";"1";"a ash tray";"D G N";"an#78 ash#1 tray#1"
"the welcome cocktail#Facilities";"1";"1";"1";"the welcome cocktail";"D G N";"the#2027 welcome#14 cocktail#1"
"the pool bartenders#Staff";"1";"1";"1";"the pool bartender";"D N N";"the#2027 pool#46 bartenders#1"
"entrance to rooms#Rooms";"1";"1";"1";"Entrance to room";"R P N";"entrance#7 to#771 rooms#124"
"foot · paths#Facilities";"1";"1";"1";"foot · path";"N N N";"foot#4 ·#216 paths#1"
"the restaurant area#Restaurant";"1";"1";"1";"the restaurant area";"D N N";"the#2027 restaurant#70 area#67"
"la carte restaurants.we#Restaurant";"1";"1";"1";"la carte restaurants.we";"O O O";"la#8 carte#12 restaurants.we#1"
"wellness · hotel#unknown";"1";"1";"1";"wellness · hotel";"N N N";"wellness#12 ·#216 hotel#680"
"with the cleanliness#Cleanliness";"1";"1";"1";"with the cleanliness";"P D N";"with#296 the#2027 cleanliness#9"
"table top board#Facilities";"1";"1";"1";"table top board";"N N N";"table#6 top#21 board#3"
"the amination staff#Staff";"1";"1";"1";"the amination staff";"D N N";"the#2027 amination#1 staff#191"
"money for value#Value-for-money";"1";"1";"1";"money for value";"N P N";"money#32 for#419 value#21"
"all inclusive beer#Facilities";"1";"1";"1";"all inclusive beer";"D G N";"all#188 inclusive#27 beer#2"
"the meeting room#Facilities";"1";"1";"1";"the meeting room";"D N N";"the#2027 meeting#2 room#262"
"all the sercices#Staff";"1";"1";"1";"all the sercices";"D D N";"all#188 the#2027 sercices#1"
"the double room#Rooms";"1";"1";"1";"the double room";"D G N";"the#2027 double#6 room#262"
"whole public areas#unknown";"1";"1";"1";"whole public area";"G G N";"whole#16 public#10 areas#16"
"wifi for free#Internet";"1";"1";"1";"WIFI for free";"R P G";"wifi#9 for#419 free#42"
"the hotel grounds#Interior/exterior";"1";"1";"1";"the hotel ground";"D N N";"the#2027 hotel#680 grounds#7"
"all the services#Facilities";"1";"1";"1";"all the service";"D D N";"all#188 the#2027 services#14"
"home made pastry#Restaurant";"1";"1";"1";"home make pastry";"N V N";"home#11 made#32 pastry#1"
"the old villa#unknown";"1";"1";"1";"the old villa";"D G N";"the#2027 old#48 villa#9"
"guest relations staff#Staff";"1";"1";"1";"GUEST RELATIONS staff";"R R N";"guest#14 relations#1 staff#191"
"anything beyond basics#unknown";"1";"1";"1";"anything beyond basics";"N P N";"anything#11 beyond#2 basics#2"
"our next visit#unknown";"1";"1";"1";"our next visit";"Q G N";"our#128 next#51 visit#38"
"a good espresso#Facilities";"1";"1";"1";"a good espresso";"D G N";"a#833 good#275 espresso#1"
"the whole experience#unknown";"1";"1";"1";"the whole experience";"D G N";"the#2027 whole#16 experience#20"
"the casa 400#Location";"1";"1";"1";"the Casa 400";"D R O";"the#2027 casa#1 400#2"
"all inclusive trip#unknown";"1";"1";"1";"all inclusive trip";"D G N";"all#188 inclusive#27 trip#30"
"the internet connection#Internet";"1";"1";"1";"the internet connection";"D N N";"the#2027 internet#18 connection#7"
"all our requests#unknown";"1";"1";"1";"all our request";"D Q N";"all#188 our#128 requests#2"
"a small gym#Facilities";"1";"1";"1";"a small gym";"D G N";"a#833 small#68 gym#13"
"the camping village#unknown";"1";"1";"1";"the camping village";"D N N";"the#2027 camping#1 village#5"
"any bus ride#Transportation";"1";"1";"1";"any bus ride";"D N N";"any#37 bus#20 ride#3"
"what we expected#unknown";"1";"1";"1";"what we expect";"Q Q V";"what#39 we#407 expected#7"
"nothing but highway#unknown";"1";"1";"1";"nothing but highway";"N C N";"nothing#27 but#256 highway#2"
"cruise ship concept#unknown";"1";"1";"1";"cruise ship concept";"N N N";"cruise#1 ship#1 concept#1"
"the double rooms#Rooms";"1";"1";"1";"the double room";"D G N";"the#2027 double#6 rooms#124"
"the outdoor staff#Staff";"1";"1";"1";"the outdoor staff";"D G N";"the#2027 outdoor#2 staff#191"
"the fish restaurant#Restaurant";"1";"1";"1";"the fish restaurant";"D N N";"the#2027 fish#9 restaurant#70"
"the coffee machine#Facilities";"1";"1";"1";"the coffee machine";"D N N";"the#2027 coffee#21 machine#6"
"the hotel pool#Swimming pool";"1";"1";"1";"the hotel pool";"D N N";"the#2027 hotel#680 pool#46"
"the basic needs#Facilities";"1";"1";"1";"the basic need";"D G N";"the#2027 basic#18 needs#14"
"better options around#unknown";"1";"1";"1";"better option around";"A N A";"better#33 options#7 around#34"
"reply much quicker#unknown";"1";"1";"1";"reply much quicker";"V G N";"reply#3 much#35 quicker#1"
"resort / rooms#Rooms";"1";"1";"1";"Resort / room";"R N N";"resort#31 /#40 rooms#124"
"varieties of foods#Restaurant";"1";"1";"1";"variety of food";"N P N";"varieties#2 of#490 foods#3"
"the shuttle service#Transportation";"1";"1";"1";"the shuttle service";"D N N";"the#2027 shuttle#9 service#79"
"english schhh tonic#Restaurant";"1";"1";"1";"english Schhh tonic";"G R N";"english#26 schhh#1 tonic#1"
"rooftop swimming pool#Swimming pool";"1";"1";"1";"rooftop swim pool";"N V N";"rooftop#1 swimming#10 pool#46"
"choice of drinks#Facilities";"1";"1";"1";"choice of drink";"N P N";"choice#34 of#490 drinks#20"
"lounge bar access#Facilities";"1";"1";"1";"lounge bar access";"N N N";"lounge#9 bar#45 access#15"
"the restaurant managers#Staff";"1";"1";"1";"the restaurant manager";"D N N";"the#2027 restaurant#70 managers#1"
"the money paid#Value-for-money";"1";"1";"1";"the money pay";"D N V";"the#2027 money#32 paid#15"
"the dining area#Restaurant";"1";"1";"1";"the dining area";"D N N";"the#2027 dining#8 area#67"
"value for money#Value-for-money";"0";"11";"13";"value for money";"N P N";"value#21 for#419 money#32"
"the whole hotel#unknown";"0";"3";"5";"the whole hotel";"D G N";"the#2027 whole#16 hotel#680"
"choice of food#Restaurant";"0";"3";"6";"choice of food";"N P N";"choice#34 of#490 food#131"
"check · in#Reservation/check-in/check-out";"0";"3";"6";"Check · in";"R N P";"check#19 ·#216 in#626"
"the bar staff#Staff";"0";"2";"3";"the bar staff";"D N N";"the#2027 bar#45 staff#191"
"all the staff#Staff";"0";"2";"4";"all the staff";"D D N";"all#188 the#2027 staff#191"
"wi · fi#Internet";"0";"2";"5";"wi · fi";"N N A";"wi#5 ·#216 fi#5"
"coffee / tea#Breakfast";"0";"1";"3";"coffee / tea";"N N N";"coffee#21 /#40 tea#12"
"the all inclusive#Facilities";"0";"1";"5";"the all inclusive";"D D G";"the#2027 all#188 inclusive#27"
"dana beach resort#unknown";"0";"1";"7";"Dana Beach Resort";"R R R";"dana#24 beach#88 resort#31"
"range of food#Breakfast";"0";"1";"2";"range of food";"N P N";"range#7 of#490 food#131"
"alot of people#unknown";"0";"1";"2";"ALOT of person";"R P N";"alot#2 of#490 people#54"
"lack of management#Staff";"0";"1";"2";"lack of management";"N P N";"lack#4 of#490 management#11"
"attention to detail#Staff";"0";"1";"3";"attention to detail";"N P N";"attention#5 to#771 detail#4"
"tea / coffee#Breakfast";"0";"1";"2";"tea / coffee";"N N N";"tea#12 /#40 coffee#21"
"the area around#Interior/exterior";"0";"1";"2";"the area around";"D N P";"the#2027 area#67 around#34"
"range of food#Restaurant";"0";"1";"2";"range of food";"N P N";"range#7 of#490 food#131"
"some of them#unknown";"0";"1";"3";"some of them";"D P Q";"some#65 of#490 them#15"
"dana beach resort#Location";"0";"1";"7";"Dana Beach Resort";"R R R";"dana#24 beach#88 resort#31"
"coffee / tea#Facilities";"0";"1";"3";"coffee / tea";"N N N";"coffee#21 /#40 tea#12"
"the main entrance#Interior/exterior";"0";"1";"2";"the main entrance";"D G N";"the#2027 main#24 entrance#7"
"the city center#Facilities";"0";"1";"10";"the city center";"D N N";"the#2027 city#62 center#36"
"the ala carte#Restaurant";"0";"1";"4";"the ala carte";"D N N";"the#2027 ala#7 carte#12"
"my next stay#unknown";"0";"1";"2";"my next stay";"Q G N";"my#141 next#51 stay#129"
"the air conditioning#Facilities";"0";"1";"2";"the air conditioning";"D N N";"the#2027 air#8 conditioning#4"
"the 4 stars#unknown";"0";"1";"2";"the 4 star";"D O N";"the#2027 4#29 stars#10"
"steigenberger frankfurtter hof#Location";"0";"1";"2";"Steigenberger Frankfurtter Hof";"R R R";"steigenberger#7 frankfurtter#2 hof#3"
"the friendly staff#Staff";"0";"1";"2";"the friendly staff";"D G N";"the#2027 friendly#126 staff#191"
"winter city trip#unknown";"0";"1";"2";"winter city trip";"N N N";"winter#2 city#62 trip#30"
"the pool area#Swimming pool";"0";"1";"2";"the pool area";"D N N";"the#2027 pool#46 area#67"
"the real center#Location";"0";"1";"2";"the real center";"D G N";"the#2027 real#6 center#36"
"quality of food#Breakfast";"0";"1";"2";"quality of food";"N P N";"quality#25 of#490 food#131"
"the hotel manager#Staff";"0";"1";"3";"the hotel manager";"D N N";"the#2027 hotel#680 manager#14"
"the shuttle bus#Transportation";"0";"1";"2";"the shuttle bus";"D N N";"the#2027 shuttle#9 bus#20"
"the area around#Location";"0";"1";"2";"the area around";"D N P";"the#2027 area#67 around#34"
"the hotel room#Rooms";"0";"1";"3";"the hotel room";"D N N";"the#2027 hotel#680 room#262"
"the executive chef#Staff";"0";"1";"2";"the executive chef";"D N N";"the#2027 executive#7 chef#4"
"nothing to complain#unknown";"0";"1";"4";"nothing to complain";"N P V";"nothing#27 to#771 complain#6"
"place to relax#Location";"0";"1";"3";"place to relax";"N P V";"place#68 to#771 relax#17"
"b & b#unknown";"0";"1";"3";"B & B";"R C R";"b#16 &#36 b#16"
"the city center#Location";"0";"1";"10";"the city center";"D N N";"the#2027 city#62 center#36"
"the bath room#Bathroom";"0";"1";"2";"the bath room";"D N N";"the#2027 bath#9 room#262"
"to get there#unknown";"0";"1";"3";"to get there";"P V A";"to#771 get#49 there#213"
"the room size#Rooms";"0";"1";"2";"the room size";"D N N";"the#2027 room#262 size#17"
"everything you need#unknown";"0";"1";"3";"Everything you need";"R Q V";"everything#52 you#224 need#23"
"any other restaurant#Restaurant";"0";"1";"2";"any other restaurant";"D G N";"any#37 other#55 restaurant#70"
"in the bathroom#Bathroom";"0";"1";"3";"in the bathroom";"P D N";"in#626 the#2027 bathroom#46"
"the center of trier#Location";"1";"2";"2";"the center of Trier";"D N P R";"the#2027 center#36 of#490 trier#4"
"access for my scootmobile#Facilities";"1";"2";"2";"access for my scootmobile";"N P Q N";"access#15 for#419 my#141 scootmobile#4"
"condition of the room#Rooms";"1";"2";"2";"condition of the room";"N P D N";"condition#10 of#490 the#2027 room#262"
"parking of the scootmobile#Car parking";"1";"2";"2";"parking of the scootmobile";"N P D N";"parking#22 of#490 the#2027 scootmobile#4"
"price / quality rate#Value-for-money";"1";"2";"2";"price / quality rate";"N G N N";"price#44 /#40 quality#25 rate#6"
"window of the room#Rooms";"1";"1";"1";"window of the room";"N P D N";"window#5 of#490 the#2027 room#262"
"to use public transportation#Transportation";"1";"1";"1";"to use public transportation";"P V G N";"to#771 use#17 public#10 transportation#3"
"the all inclusive spirits#Restaurant";"1";"1";"1";"the all inclusive spirit";"D D G N";"the#2027 all#188 inclusive#27 spirits#1"
"no · smoking areas#Interior/exterior";"1";"1";"1";"no · smoking area";"D G N N";"no#105 ·#216 smoking#6 areas#16"
"the money we paid#Value-for-money";"1";"1";"1";"the money we pay";"D N Q V";"the#2027 money#32 we#407 paid#15"
"price for weekday stay#Value-for-money";"1";"1";"1";"Price for Weekday stay";"R P R N";"price#44 for#419 weekday#1 stay#129"
"much diversity on breakfast#Breakfast";"1";"1";"1";"much diversity on breakfast";"G N P N";"much#35 diversity#2 on#161 breakfast#116"
"a waiter on hand#Staff";"1";"1";"1";"a waiter on hand";"D N P N";"a#833 waiter#3 on#161 hand#5"
"view of our room#Rooms";"1";"1";"1";"view of our room";"N P Q N";"view#33 of#490 our#128 room#262"
"shelf for personal amenities#Bathroom";"1";"1";"1";"shelf for personal amenity";"N P G N";"shelf#1 for#419 personal#11 amenities#9"
"most of the staff#Staff";"1";"1";"1";"much of the staff";"A P D N";"most#39 of#490 the#2027 staff#191"
"the grand palladium jamaica.and#Location";"1";"1";"1";"the Grand Palladium jamaica.And";"D R R R";"the#2027 grand#10 palladium#3 jamaica.and#1"
"a set of stairs#Interior/exterior";"1";"1";"1";"a set of stair";"D N P N";"a#833 set#7 of#490 stairs#3"
"a lot of mosquitos#unknown";"1";"1";"1";"a lot of mosquito";"D N P N";"a#833 lot#33 of#490 mosquitos#1"
"the wifi internet connection#Internet";"1";"1";"1";"the wifi internet connection";"D G N N";"the#2027 wifi#9 internet#18 connection#7"
"the suprise for honeymooners#Facilities";"1";"1";"1";"the suprise for honeymooner";"D N P N";"the#2027 suprise#1 for#419 honeymooners#2"
"selection of different foods#Restaurant";"1";"1";"1";"selection of different food";"N P G N";"selection#7 of#490 different#16 foods#3"
"two main buffet restaurants#Restaurant";"1";"1";"1";"two main buffet restaurant";"O G N N";"two#30 main#24 buffet#14 restaurants#42"
"start up for excursions#unknown";"1";"1";"1";"start up for excursion";"N P P N";"start#5 up#21 for#419 excursions#2"
"service at the bar#Staff";"1";"1";"1";"service at the bar";"N P D N";"service#79 at#214 the#2027 bar#45"
"phone in the room#Facilities";"1";"1";"1";"phone in the room";"N P D N";"phone#3 in#626 the#2027 room#262"
"the size of room#Rooms";"1";"1";"1";"the size of room";"D N P N";"the#2027 size#17 of#490 room#262"
"absolutely nothing to dislike#unknown";"1";"1";"1";"absolutely nothing to dislike";"A N P V";"absolutely#18 nothing#27 to#771 dislike#1"
"the service at breakfast#Breakfast";"1";"1";"1";"the service at breakfast";"D N P N";"the#2027 service#79 at#214 breakfast#116"
"the loud disco music#Noisiness";"1";"1";"1";"the loud disco music";"D G N N";"the#2027 loud#13 disco#7 music#16"
"the late · breakfast#Breakfast";"1";"1";"1";"the late · breakfast";"D G N N";"the#2027 late#8 ·#216 breakfast#116"
"the standard of cleanliness#Cleanliness";"1";"1";"1";"the standard of cleanliness";"D N P N";"the#2027 standard#19 of#490 cleanliness#9"
"crockery / cutlery etc#Restaurant";"1";"1";"1";"crockery / cutlery etc";"G N N N";"crockery#1 /#40 cutlery#1 etc#5"
"check · out procedures#Reservation/check-in/check-out";"1";"1";"1";"check · out procedure";"V N P N";"check#19 ·#216 out#48 procedures#2"
"anything to complain about#unknown";"1";"1";"1";"anything to complain about";"N P V P";"anything#11 to#771 complain#6 about#50"
"the quality of food#Restaurant";"1";"1";"1";"the quality of food";"D N P N";"the#2027 quality#25 of#490 food#131"
"refrigerator in the room#Facilities";"1";"1";"1";"refrigerator in the room";"N P D N";"refrigerator#1 in#626 the#2027 room#262"
"all of the staff#Staff";"1";"1";"1";"all of the staff";"D P D N";"all#188 of#490 the#2027 staff#191"
"transport to the airport#Transportation";"1";"1";"1";"Transport to the airport";"R P D N";"transport#7 to#771 the#2027 airport#32"
"the pool / spa#Swimming pool";"1";"1";"1";"the Pool / Spa";"D R N R";"the#2027 pool#46 /#40 spa#20"
"the house · keeping#Cleanliness";"1";"1";"1";"the house · keep";"D N A V";"the#2027 house#4 ·#216 keeping#2"
"other member of staff#Staff";"1";"1";"1";"other member of staff";"G N P N";"other#55 member#4 of#490 staff#191"
"food at the bar#Facilities";"1";"1";"1";"food at the bar";"N P D N";"food#131 at#214 the#2027 bar#45"
"atmosphere of the lobby#Interior/exterior";"1";"1";"1";"atmosphere of the lobby";"N P D N";"atmosphere#12 of#490 the#2027 lobby#19"
"towels in the room#Rooms";"1";"1";"1";"towel in the room";"N P D N";"towels#14 in#626 the#2027 room#262"
"the hallmark hotel restaurant#Location";"1";"1";"1";"the Hallmark hotel restaurant";"D R N N";"the#2027 hallmark#2 hotel#680 restaurant#70"
"hotel milano san siro#Location";"1";"1";"1";"Hotel Milano San Siro";"R R R R";"hotel#680 milano#2 san#1 siro#1"
"handing out the keys#Reservation/check-in/check-out";"1";"1";"1";"hand out the key";"V P D N";"handing#1 out#48 the#2027 keys#3"
"some of the linen#Beds";"1";"1";"1";"some of the Linen";"D P D R";"some#65 of#490 the#2027 linen#7"
"the view of lyon#Location";"1";"1";"1";"the view of Lyon";"D N P R";"the#2027 view#33 of#490 lyon#5"
"the choice at breakfast#Breakfast";"1";"1";"1";"the choice at breakfast";"D N P N";"the#2027 choice#34 at#214 breakfast#116"
"everyone who is working#Staff";"1";"1";"1";"everyone who be work";"N Q V V";"everyone#9 who#33 is#610 working#19"
"the amount of people#unknown";"1";"1";"1";"the amount of person";"D N P N";"the#2027 amount#4 of#490 people#54"
"the public transport system#Transportation";"1";"1";"1";"the public transport system";"D G N N";"the#2027 public#10 transport#7 system#3"
"wellness offer and quality#Facilities";"1";"1";"1";"wellness offer and quality";"N N C N";"wellness#12 offer#10 and#1183 quality#25"
"the roof top bar#Facilities";"1";"1";"1";"the roof top bar";"D G N N";"the#2027 roof#3 top#21 bar#45"
"the asian · restaurant#Restaurant";"1";"1";"1";"the asian · restaurant";"D G N N";"the#2027 asian#4 ·#216 restaurant#70"
"it 's own waterpark#Facilities";"1";"1";"1";"it have own waterpark";"Q V G N";"it#302 's#82 own#5 waterpark#1"
"view from the window#Rooms";"1";"1";"1";"view from the window";"N P D N";"view#33 from#148 the#2027 window#5"
"the centre of amsterdam#Location";"1";"1";"1";"the centre of amsterdam";"D N P N";"the#2027 centre#26 of#490 amsterdam#16"
"some of the lamps#Interior/exterior";"1";"1";"1";"some of the lamp";"D P D N";"some#65 of#490 the#2027 lamps#1"
"view on the city#Rooms";"1";"1";"1";"view on the city";"V P D N";"view#33 on#161 the#2027 city#62"
"water in the fridge#Facilities";"1";"1";"1";"water in the fridge";"N P D N";"water#19 in#626 the#2027 fridge#4"
"many things to do#unknown";"1";"1";"1";"many thing to do";"G N P V";"many#31 things#16 to#771 do#37"
"reason to eat in#unknown";"1";"1";"1";"reason to eat in";"N P V A";"reason#5 to#771 eat#14 in#626"
"the gold 's spa#Facilities";"1";"1";"1";"the Gold 's Spa";"D R O R";"the#2027 gold#4 's#82 spa#20"
"distance to the sea#Location";"1";"1";"1";"distance to the sea";"N P D N";"distance#23 to#771 the#2027 sea#15"
"certain amount of dust#Cleanliness";"1";"1";"1";"certain amount of dust";"G N P N";"certain#2 amount#4 of#490 dust#4"
"tiling round toilet area#Bathroom";"1";"1";"1";"tiling round toilet area";"N N N N";"tiling#2 round#2 toilet#12 area#67"
"the italian coffecorner columbus#Location";"1";"1";"1";"the italian coffecorner columbus";"D G N N";"the#2027 italian#7 coffecorner#1 columbus#2"
"the only one visitor#unknown";"1";"1";"1";"the only one visitor";"D G O N";"the#2027 only#84 one#98 visitor#2"
"a car · park#Car parking";"1";"1";"1";"a car · park";"D N N N";"a#833 car#11 ·#216 park#24"
"problems with the heating#Facilities";"1";"1";"1";"problem with the heating";"N P D N";"problems#9 with#296 the#2027 heating#3"
"location to explore lyon#Location";"1";"1";"1";"location to explore Lyon";"N P V R";"location#99 to#771 explore#4 lyon#5"
"many varieties of bread#Breakfast";"1";"1";"1";"many variety of bread";"G N P N";"many#31 varieties#2 of#490 bread#6"
"the sheraton hotel jumeriah#Location";"1";"1";"1";"the Sheraton Hotel Jumeriah";"D R R R";"the#2027 sheraton#2 hotel#680 jumeriah#1"
"no much to say#unknown";"1";"1";"1";"no much to say";"A G P V";"no#105 much#35 to#771 say#19"
"the dana beach resort#Location";"1";"1";"1";"the Dana Beach Resort";"D R R R";"the#2027 dana#24 beach#88 resort#31"
"with regard to food#Restaurant";"1";"1";"1";"with regard to food";"P N P N";"with#296 regard#1 to#771 food#131"
"two swimming · pools#Swimming pool";"1";"1";"1";"two swim · pool";"O V N N";"two#30 swimming#10 ·#216 pools#10"
"stay at ibis bilbao#Location";"1";"1";"1";"stay at Ibis Bilbao";"N P R R";"stay#129 at#214 ibis#6 bilbao#4"
"the offer to dine#Restaurant";"1";"1";"1";"the offer to dine";"D N P V";"the#2027 offer#10 to#771 dine#2"
"hotel and villa dievole#Location";"1";"1";"1";"Hotel and Villa Dievole";"R C R R";"hotel#680 and#1183 villa#9 dievole#1"
"selection for the buffet#Restaurant";"1";"1";"1";"selection for the buffet";"N P D N";"selection#7 for#419 the#2027 buffet#14"
"the whole holiday package#unknown";"1";"1";"1";"the whole holiday package";"D G N N";"the#2027 whole#16 holiday#61 package#5"
"size of the room#Rooms";"0";"3";"4";"size of the room";"N P D N";"size#17 of#490 the#2027 room#262"
"the centre of nes#Location";"0";"2";"4";"the centre of Nes";"D N P R";"the#2027 centre#26 of#490 nes#4"
"a lot of bars#Facilities";"0";"1";"2";"a lot of bar";"D N P N";"a#833 lot#33 of#490 bars#15"
"low · fat options#Breakfast";"0";"1";"2";"low · fat option";"G G N N";"low#10 ·#216 fat#2 options#7"
"the b & b#unknown";"0";"1";"2";"the B & B";"D R C R";"the#2027 b#16 &#36 b#16"
"to get a sunbed#Facilities";"0";"1";"2";"to get a sunbed";"P V D N";"to#771 get#49 a#833 sunbed#2"
"a la carte restaurants#Restaurant";"0";"1";"3";"a la carte restaurant";"D N N N";"a#833 la#8 carte#12 restaurants#42"
"stay at this hotel#unknown";"0";"1";"4";"stay at this hotel";"N P D N";"stay#129 at#214 this#254 hotel#680"
"the check · out#Reservation/check-in/check-out";"0";"1";"2";"the check · out";"D N V A";"the#2027 check#19 ·#216 out#48"
"a five star hotel#unknown";"0";"1";"4";"a five star hotel";"D O G N";"a#833 five#14 star#27 hotel#680"
"scrambled egg on toast#Breakfast";"0";"1";"2";"scrambled egg on toast";"G N P G";"scrambled#4 egg#2 on#161 toast#2"
"the en · suite bathroom#Bathroom";"1";"2";"2";"the en · suite bathroom";"D O O O N";"the#2027 en#7 ·#216 suite#7 bathroom#46"
"view to the old city#Location";"1";"2";"2";"view to the old city";"N P D G N";"view#33 to#771 the#2027 old#48 city#62"
"a problem with bathroom equipment#Bathroom";"1";"1";"1";"a problem with bathroom equipment";"D N P N N";"a#833 problem#13 with#296 bathroom#46 equipment#6"
"overall impression of the hotel#unknown";"1";"1";"1";"overall impression of the hotel";"G N P D N";"overall#19 impression#9 of#490 the#2027 hotel#680"
"the sky ( spa )#Facilities";"1";"1";"1";"the SKY ( spa )";"D R O N O";"the#2027 sky#1 (#141 spa#20 )#153"
"washbasin was in the room#Bathroom";"1";"1";"1";"washbasin be in the room";"N V P D N";"washbasin#2 was#626 in#626 the#2027 room#262"
"the centre of koln altstadt#Location";"1";"1";"1";"the centre of Koln Altstadt";"D N P R R";"the#2027 centre#26 of#490 koln#3 altstadt#1"
"the organization of the conference#unknown";"1";"1";"1";"the organization of the conference";"D N P D N";"the#2027 organization#1 of#490 the#2027 conference#5"
"many parts of the hotel#Interior/exterior";"1";"1";"1";"many part of the hotel";"G N P D N";"many#31 parts#3 of#490 the#2027 hotel#680"
"choice of food and wine#Restaurant";"1";"1";"1";"choice of food and wine";"N P N C N";"choice#34 of#490 food#131 and#1183 wine#5"
"up to date flat screen#Facilities";"1";"1";"1";"up to date flat screen";"A P N G N";"up#21 to#771 date#3 flat#5 screen#2"
"some items of hot breakfast#Breakfast";"1";"1";"1";"some item of hot breakfast";"D N P G N";"some#65 items#4 of#490 hot#12 breakfast#116"
"a coffee / tea machine#Facilities";"1";"1";"1";"a coffee / tea machine";"D N N N N";"a#833 coffee#21 /#40 tea#12 machine#6"
"the package of the honeymooners#Reservation/check-in/check-out";"1";"1";"1";"the package of the honeymooner";"D N P D N";"the#2027 package#5 of#490 the#2027 honeymooners#2"
"deira city center shoping mall#Location";"1";"1";"1";"Deira City Center shoping mall";"R R R N N";"deira#1 city#62 center#36 shoping#1 mall#3"
"a dutch channel on television#Facilities";"1";"1";"1";"a dutch channel on television";"D N N P N";"a#833 dutch#6 channel#2 on#161 television#3"
"the view of the city#Interior/exterior";"1";"1";"1";"the view of the city";"D N P D N";"the#2027 view#33 of#490 the#2027 city#62"
"the restaurant "" volvereta ""#Restaurant";"1";"1";"1";"the restaurant "" Volvereta """;"D N N R N";"the#2027 restaurant#70 ""#42 volvereta#1 ""#42"
"questions by my group members#unknown";"1";"1";"1";"question by my group member";"N P Q N N";"questions#2 by#52 my#141 group#7 members#5"
"everything frankfurt has to offer#Location";"1";"1";"1";"everything Frankfurt have to offer";"N R V P V";"everything#52 frankfurt#10 has#28 to#771 offer#10"
"all conditions for your pleasure#Facilities";"1";"1";"1";"all condition for your pleasure";"D N P Q N";"all#188 conditions#6 for#419 your#30 pleasure#5"
"the guy at the reception#Staff";"1";"1";"1";"the guy at the reception";"D N P D N";"the#2027 guy#2 at#214 the#2027 reception#29"
"tea or coffee making facilities#Facilities";"1";"1";"1";"tea or coffee making facility";"N C N N N";"tea#12 or#56 coffee#21 making#7 facilities#24"
"worries about were to park#Car parking";"1";"1";"1";"worry about be to park";"N P V P N";"worries#1 about#50 were#230 to#771 park#24"
"the drain of our shower#Bathroom";"1";"1";"1";"the drain of our shower";"D N P Q N";"the#2027 drain#1 of#490 our#128 shower#16"
"hotel premiere classe orly rungis#Location";"1";"1";"1";"Hotel Premiere Classe Orly Rungis";"R R R R R";"hotel#680 premiere#1 classe#1 orly#3 rungis#2"
"shuttle taxi to different places#Transportation";"1";"1";"1";"shuttle taxi to different place";"N N P G N";"shuttle#9 taxi#3 to#771 different#16 places#9"
"the little gift when leaving#Facilities";"1";"1";"1";"the little gift when leave";"D G N O V";"the#2027 little#47 gift#1 when#48 leaving#2"
"restaurant for lunch or dinner#Restaurant";"1";"1";"1";"restaurant for lunch or dinner";"N P N C N";"restaurant#70 for#419 lunch#3 or#56 dinner#19"
"vouchers for meals and drinks#Facilities";"1";"1";"1";"voucher for meal and drink";"N P N C N";"vouchers#1 for#419 meals#10 and#1183 drinks#20"
"the state of the flat#unknown";"1";"1";"1";"the state of the flat";"D N P D G";"the#2027 state#6 of#490 the#2027 flat#5"
"the nightlife ( rembrantplein )#Location";"1";"1";"1";"the nightlife ( rembrantplein )";"D N O V O";"the#2027 nightlife#1 (#141 rembrantplein#1 )#153"
"transfer from hotel to airport#Transportation";"1";"1";"1";"Transfer from hotel to airport";"R P N P N";"transfer#4 from#148 hotel#680 to#771 airport#32"
"the a la carte restaurant#Restaurant";"1";"1";"1";"the a la carte restaurant";"D D R N N";"the#2027 a#833 la#8 carte#12 restaurant#70"
"many english channel on tv#Facilities";"1";"1";"1";"many English channel on TV";"G R N P N";"many#31 english#26 channel#2 on#161 tv#25"
